,bigrams,freq
921,"('amp', 'david')",3
922,"('amp', 'van')",32
923,"('keller', 'david')",3
924,"('keller', 'van')",3
925,"('keller', 'den')",3
926,"('david', 'amp')",3
927,"('david', 'van')",3
928,"('david', 'den')",3
929,"('david', 'berghe')",3
930,"('amp', 'den')",4
931,"('amp', 'berghe')",3
932,"('amp', 'robinson')",3
933,"('van', 'den')",13
934,"('van', 'berghe')",3
935,"('van', 'robinson')",3
936,"('den', 'berghe')",3
937,"('den', 'robinson')",3
938,"('berghe', 'robinson')",3
939,"('stark', 'contrast')",16
940,"('contrast', 'findings')",154
941,"('contrast', 'find')",21
942,"('findings', 'find')",14
943,"('play', 'role')",54
944,"('role', 'exchange')",4
945,"('event', 'rate')",4
946,"('larger', 'rate')",5
947,"('rate', 'contrast')",11
948,"('rate', 'higher')",50
949,"('contrast', 'revealed')",5
950,"('contrast', 'higher')",25
951,"('revealed', 'higher')",3
952,"('higher', 'specificity')",5
953,"('note', 'due')",3
954,"('analysis', 'due')",8
955,"('due', 'data')",11
956,"('performance', 'thus')",4
957,"('thus', 'obtained')",6
958,"('good', 'control')",4
959,"('specificity', 'obtained')",3
960,"('obtained', 'control')",12
961,"('obtained', 'group')",11
962,"('control', 'group')",42
963,"('control', 'contrast')",7
964,"('group', 'contrast')",13
965,"('contrast', 'reported')",134
966,"('contrast', 'recently')",11
967,"('specificity', 'reported')",4
968,"('reported', 'recently')",13
969,"('reported', 'abundance')",4
970,"('reported', 'analysis')",10
971,"('abundance', 'analysis')",3
972,"('analysis', 'activity')",7
973,"('activity', 'found')",10
974,"('activity', 'higher')",15
975,"('gonzalez', 'found')",3
976,"('found', 'higher')",127
977,"('found', 'relative')",5
978,"('found', 'abundances')",5
979,"('higher', 'relative')",9
980,"('higher', 'derived')",3
981,"('amp', 'therefore')",7
982,"('perform', 'analysis')",5
983,"('new', 'analysis')",4
984,"('analysis', 'observed')",7
985,"('despite', 'observed')",10
986,"('observed', 'region')",5
987,"('observed', 'find')",3
988,"('observed', 'considerably')",5
989,"('region', 'find')",3
990,"('find', 'value')",4
991,"('considerably', 'smaller')",7
992,"('considerably', 'found')",7
993,"('smaller', 'value')",11
994,"('smaller', 'found')",23
995,"('smaller', 'gonzalez')",3
996,"('value', 'found')",54
997,"('found', 'probable')",4
998,"('found', 'reason')",7
999,"('found', 'difference')",75
1000,"('reason', 'difference')",15
1001,"('reason', 'higher')",5
1002,"('difference', 'much')",8
1003,"('difference', 'higher')",8
1004,"('much', 'higher')",96
1005,"('much', 'temperature')",6
1006,"('much', 'used')",5
1007,"('higher', 'temperature')",9
1008,"('higher', 'used')",19
1009,"('effective', 'used')",3
1010,"('temperature', 'used')",5
1011,"('used', 'could')",4
1012,"('could', 'confirm')",21
1013,"('could', 'finding')",5
1014,"('finding', 'however')",18
1015,"('however', 'thcy')",6
1016,"('however', 'may')",31
1017,"('however', 'good')",4
1018,"('may', 'good')",10
1019,"('may', 'disease')",10
1020,"('good', 'predictor')",3
1021,"('good', 'marker')",6
1022,"('predictor', 'disease')",3
1023,"('predictor', 'changes')",4
1024,"('changes', 'thcy')",3
1025,"('changes', 'changes')",10
1026,"('thcy', 'lifestyle')",4
1027,"('changes', 'related')",3
1028,"('homocysteine', 'changes')",3
1029,"('several', 'factors')",22
1030,"('several', 'results')",13
1031,"('risk', 'factors')",47
1032,"('risk', 'results')",17
1033,"('risk', 'previous')",15
1034,"('factors', 'results')",12
1035,"('factors', 'previous')",11
1036,"('results', 'confirm')",19
1037,"('results', 'previous')",209
1038,"('results', 'results')",151
1039,"('results', 'obtained')",291
1040,"('confirm', 'previous')",11
1041,"('confirm', 'results')",16
1042,"('confirm', 'obtained')",9
1043,"('previous', 'results')",133
1044,"('previous', 'obtained')",13
1045,"('previous', 'cohort')",3
1046,"('previous', 'years')",9
1047,"('results', 'cohort')",4
1048,"('results', 'years')",4
1049,"('obtained', 'results')",44
1050,"('cohort', 'results')",10
1051,"('cohort', 'contrast')",15
1052,"('years', 'results')",14
1053,"('years', 'contrast')",8
1054,"('years', 'strong')",5
1055,"('husemoen', 'results')",4
1056,"('results', 'associations')",4
1057,"('results', 'thcy')",8
1058,"('contrast', 'strong')",13
1059,"('contrast', 'associations')",5
1060,"('contrast', 'thcy')",3
1061,"('contrast', 'lifestyle')",3
1062,"('strong', 'associations')",4
1063,"('strong', 'thcy')",3
1064,"('strong', 'lifestyle')",3
1065,"('strong', 'factors')",5
1066,"('associations', 'thcy')",3
1067,"('associations', 'lifestyle')",3
1068,"('associations', 'factors')",3
1069,"('associations', 'others')",3
1070,"('thcy', 'factors')",3
1071,"('thcy', 'others')",3
1072,"('thcy', 'observed')",3
1073,"('lifestyle', 'factors')",8
1074,"('lifestyle', 'others')",3
1075,"('lifestyle', 'observed')",4
1076,"('lifestyle', 'studies')",3
1077,"('factors', 'others')",4
1078,"('factors', 'observed')",6
1079,"('factors', 'studies')",11
1080,"('factors', 'nygard')",3
1081,"('others', 'observed')",10
1082,"('others', 'studies')",19
1083,"('others', 'nygard')",6
1084,"('observed', 'studies')",90
1085,"('observed', 'nygard')",9
1086,"('studies', 'nygard')",9
1087,"('studies', 'rasmussen')",3
1088,"('nygard', 'nygard')",9
1089,"('nygard', 'rasmussen')",9
1090,"('nygard', 'bree')",9
1091,"('nygard', 'jacques')",6
1092,"('nygard', 'saw')",3
1093,"('rasmussen', 'bree')",3
1094,"('rasmussen', 'jacques')",3
1095,"('rasmussen', 'saw')",3
1096,"('rasmussen', 'husemoen')",3
1097,"('bree', 'jacques')",3
1098,"('bree', 'saw')",3
1099,"('bree', 'husemoen')",3
1100,"('jacques', 'saw')",3
1101,"('jacques', 'husemoen')",3
1102,"('jacques', 'results')",3
1103,"('saw', 'husemoen')",3
1104,"('however', 'also')",60
1105,"('homocysteine', 'reported')",3
1106,"('study', 'also')",98
1107,"('study', 'reported')",273
1108,"('study', 'changes')",15
1109,"('also', 'reported')",93
1110,"('also', 'changes')",8
1111,"('also', 'modest')",4
1112,"('reported', 'changes')",16
1113,"('reported', 'modest')",5
1114,"('reported', 'comparison')",4
1115,"('changes', 'comparison')",3
1116,"('changes', 'effects')",3
1117,"('modest', 'comparison')",6
1118,"('comparison', 'observed')",7
1119,"('effects', 'behaviors')",3
1120,"('effects', 'observed')",23
1121,"('effects', 'studies')",7
1122,"('health', 'behaviors')",6
1123,"('health', 'studies')",7
1124,"('observed', 'results')",45
1125,"('observed', 'contrast')",34
1126,"('studies', 'results')",97
1127,"('studies', 'strong')",4
1128,"('observed', 'one')",10
1129,"('studies', 'one')",21
1130,"('studies', 'potential')",6
1131,"('studies', 'explanation')",8
1132,"('one', 'potential')",4
1133,"('one', 'explanation')",49
1134,"('one', 'discrepancy')",9
1135,"('one', 'may')",23
1136,"('potential', 'explanation')",6
1137,"('potential', 'may')",3
1138,"('explanation', 'discrepancy')",14
1139,"('explanation', 'may')",7
1140,"('discrepancy', 'may')",64
1141,"('discrepancy', 'observed')",4
1142,"('discrepancy', 'studies')",11
1143,"('may', 'observed')",14
1144,"('may', 'studies')",22
1145,"('may', 'perhaps')",9
1146,"('associations', 'observed')",3
1147,"('associations', 'studies')",3
1148,"('observed', 'instead')",4
1149,"('studies', 'instead')",4
1150,"('vitamin', 'intake')",4
1151,"('randomized', 'controlled')",10
1152,"('randomized', 'trials')",12
1153,"('randomized', 'evaluating')",5
1154,"('randomized', 'effects')",5
1155,"('controlled', 'trials')",8
1156,"('controlled', 'evaluating')",5
1157,"('controlled', 'effects')",5
1158,"('controlled', 'various')",5
1159,"('trials', 'evaluating')",9
1160,"('trials', 'effects')",5
1161,"('trials', 'various')",5
1162,"('trials', 'lifestyle')",5
1163,"('evaluating', 'effects')",5
1164,"('evaluating', 'various')",5
1165,"('evaluating', 'lifestyle')",5
1166,"('evaluating', 'factors')",5
1167,"('effects', 'various')",7
1168,"('effects', 'lifestyle')",5
1169,"('effects', 'factors')",6
1170,"('effects', 'contradictory')",6
1171,"('various', 'lifestyle')",5
1172,"('various', 'factors')",12
1173,"('various', 'contradictory')",5
1174,"('various', 'especially')",5
1175,"('lifestyle', 'contradictory')",5
1176,"('lifestyle', 'especially')",5
1177,"('lifestyle', 'results')",5
1178,"('factors', 'contradictory')",6
1179,"('factors', 'especially')",10
1180,"('factors', 'trials')",5
1181,"('contradictory', 'especially')",5
1182,"('contradictory', 'results')",28
1183,"('contradictory', 'trials')",5
1184,"('contradictory', 'examining')",5
1185,"('especially', 'results')",15
1186,"('especially', 'trials')",5
1187,"('especially', 'examining')",5
1188,"('especially', 'relationships')",5
1189,"('results', 'trials')",6
1190,"('results', 'examining')",5
1191,"('results', 'relationships')",8
1192,"('trials', 'examining')",11
1193,"('trials', 'relationships')",5
1194,"('trials', 'thcy')",5
1195,"('trials', 'smoking')",5
1196,"('examining', 'relationships')",5
1197,"('examining', 'thcy')",5
1198,"('examining', 'smoking')",5
1199,"('examining', 'physical')",5
1200,"('relationships', 'thcy')",5
1201,"('relationships', 'smoking')",5
1202,"('relationships', 'physical')",5
1203,"('relationships', 'activity')",6
1204,"('thcy', 'smoking')",5
1205,"('thcy', 'physical')",5
1206,"('thcy', 'activity')",5
1207,"('thcy', 'alcoholic')",5
1208,"('smoking', 'physical')",5
1209,"('smoking', 'activity')",5
1210,"('smoking', 'alcoholic')",5
1211,"('smoking', 'beverages')",5
1212,"('physical', 'activity')",35
1213,"('physical', 'alcoholic')",5
1214,"('physical', 'beverages')",5
1215,"('physical', 'inconsistent')",5
1216,"('activity', 'alcoholic')",5
1217,"('activity', 'beverages')",5
1218,"('activity', 'inconsistent')",8
1219,"('activity', 'wright')",5
1220,"('alcoholic', 'beverages')",5
1221,"('alcoholic', 'inconsistent')",5
1222,"('alcoholic', 'wright')",5
1223,"('alcoholic', 'van')",5
1224,"('beverages', 'inconsistent')",5
1225,"('beverages', 'wright')",5
1226,"('beverages', 'van')",5
1227,"('beverages', 'der')",5
1228,"('inconsistent', 'wright')",5
1229,"('inconsistent', 'van')",5
1230,"('inconsistent', 'der')",5
1231,"('inconsistent', 'gaag')",5
1232,"('wright', 'van')",5
1233,"('wright', 'der')",5
1234,"('wright', 'gaag')",5
1235,"('wright', 'bleich')",5
1236,"('van', 'der')",41
1237,"('van', 'gaag')",5
1238,"('van', 'bleich')",5
1239,"('van', 'stein')",5
1240,"('der', 'gaag')",5
1241,"('der', 'bleich')",5
1242,"('der', 'stein')",5
1243,"('der', 'tonstad')",5
1244,"('gaag', 'bleich')",5
1245,"('gaag', 'stein')",5
1246,"('gaag', 'tonstad')",5
1247,"('gaag', 'urdal')",5
1248,"('bleich', 'stein')",5
1249,"('bleich', 'tonstad')",5
1250,"('bleich', 'urdal')",5
1251,"('bleich', 'beulens')",5
1252,"('stein', 'tonstad')",5
1253,"('stein', 'urdal')",5
1254,"('stein', 'beulens')",5
1255,"('stein', 'however')",5
1256,"('tonstad', 'urdal')",5
1257,"('tonstad', 'beulens')",5
1258,"('tonstad', 'however')",5
1259,"('tonstad', 'thcy')",5
1260,"('urdal', 'beulens')",5
1261,"('urdal', 'however')",5
1262,"('urdal', 'thcy')",5
1263,"('urdal', 'rising')",5
1264,"('beulens', 'however')",5
1265,"('beulens', 'thcy')",5
1266,"('beulens', 'rising')",5
1267,"('beulens', 'effect')",5
1268,"('however', 'rising')",5
1269,"('however', 'effect')",36
1270,"('however', 'coffee')",5
1271,"('thcy', 'rising')",5
1272,"('thcy', 'effect')",5
1273,"('thcy', 'coffee')",5
1274,"('thcy', 'drinking')",5
1275,"('rising', 'effect')",5
1276,"('rising', 'coffee')",5
1277,"('rising', 'drinking')",5
1278,"('rising', 'contrast')",5
1279,"('effect', 'coffee')",5
1280,"('effect', 'drinking')",5
1281,"('effect', 'contrast')",17
1282,"('effect', 'observations')",8
1283,"('coffee', 'drinking')",5
1284,"('coffee', 'contrast')",5
1285,"('coffee', 'observations')",5
1286,"('coffee', 'found')",5
1287,"('drinking', 'contrast')",5
1288,"('drinking', 'observations')",5
1289,"('drinking', 'found')",5
1290,"('drinking', 'two')",5
1291,"('contrast', 'observations')",33
1292,"('contrast', 'found')",112
1293,"('contrast', 'two')",20
1294,"('contrast', 'individual')",6
1295,"('observations', 'found')",19
1296,"('observations', 'two')",9
1297,"('observations', 'individual')",5
1298,"('observations', 'trials')",5
1299,"('found', 'two')",32
1300,"('found', 'individual')",5
1301,"('found', 'trials')",13
1302,"('found', 'randomized')",4
1303,"('two', 'individual')",7
1304,"('two', 'trials')",8
1305,"('two', 'randomized')",8
1306,"('two', 'controlled')",5
1307,"('individual', 'trials')",9
1308,"('individual', 'randomized')",4
1309,"('individual', 'controlled')",4
1310,"('trials', 'randomized')",4
1311,"('trials', 'controlled')",4
1312,"('trials', 'trials')",13
1313,"('individual', 'use')",4
1314,"('trials', 'use')",4
1315,"('downregulation', 'expression')",3
1316,"('altered', 'expression')",5
1317,"('expression', 'described')",3
1318,"('also', 'described')",12
1319,"('also', 'study')",72
1320,"('described', 'study')",32
1321,"('described', 'found')",10
1322,"('study', 'found')",368
1323,"('study', 'significant')",158
1324,"('study', 'differences')",105
1325,"('found', 'differences')",56
1326,"('significant', 'differences')",118
1327,"('number', 'points')",12
1328,"('number', 'one')",9
1329,"('points', 'one')",6
1330,"('one', 'well')",4
1331,"('calculations', 'present')",3
1332,"('well', 'present')",14
1333,"('capacity', 'present')",11
1334,"('capacity', 'however')",5
1335,"('present', 'however')",86
1336,"('present', 'investigation')",31
1337,"('however', 'investigation')",13
1338,"('investigation', 'results')",4
1339,"('results', 'support')",54
1340,"('results', 'conclusions')",15
1341,"('results', 'given')",5
1342,"('results', 'estimated')",3
1343,"('support', 'threshold')",3
1344,"('conclusions', 'given')",3
1345,"('given', 'estimated')",4
1346,"('given', 'value')",4
1347,"('estimated', 'value')",12
1348,"('value', 'markedly')",4
1349,"('value', 'different')",9
1350,"('value', 'experimental')",12
1351,"('markedly', 'different')",10
1352,"('markedly', 'experimental')",3
1353,"('different', 'experimental')",19
1354,"('different', 'result')",31
1355,"('different', 'given')",8
1356,"('experimental', 'result')",27
1357,"('result', 'given')",8
1358,"('reasons', 'disagreement')",4
1359,"('reasons', 'suggested')",3
1360,"('disagreement', 'experimental')",10
1361,"('experiment', 'experimental')",4
1362,"('suggested', 'possible')",3
1363,"('suggested', 'experimental')",4
1364,"('suggested', 'single')",3
1365,"('possible', 'experimental')",3
1366,"('experimental', 'error')",6
1367,"('error', 'single')",3
1368,"('electron', 'however')",5
1369,"('representative', 'however')",4
1370,"('problem', 'however')",4
1371,"('however', 'despite')",20
1372,"('however', 'variation')",3
1373,"('however', 'proportionality')",3
1374,"('variation', 'across')",3
1375,"('various', 'models')",5
1376,"('models', 'support')",4
1377,"('energy', 'dependence')",6
1378,"('dependence', 'within')",3
1379,"('calculations', 'also')",7
1380,"('also', 'phosphorylation')",5
1381,"('target', 'however')",7
1382,"('myocytes', 'however')",3
1383,"('however', 'cellular')",5
1384,"('however', 'atp')",3
1385,"('cellular', 'atp')",3
1386,"('cellular', 'levels')",3
1387,"('atp', 'levels')",6
1388,"('atp', 'effect')",4
1389,"('levels', 'effect')",13
1390,"('levels', 'would')",3
1391,"('myocytes', 'effect')",3
1392,"('effect', 'would')",5
1393,"('effect', 'inhibition')",3
1394,"('would', 'expected')",16
1395,"('treatment', 'drug')",4
1396,"('drug', 'results')",4
1397,"('although', 'results')",53
1398,"('although', 'strongly')",3
1399,"('although', 'suggest')",7
1400,"('results', 'strongly')",6
1401,"('suggest', 'responsible')",7
1402,"('generally', 'studies')",4
1403,"('studies', 'reported')",180
1404,"('studies', 'higher')",89
1405,"('studies', 'complication')",3
1406,"('studies', 'rates')",11
1407,"('reported', 'higher')",96
1408,"('reported', 'rates')",25
1409,"('reported', 'among')",37
1410,"('higher', 'among')",35
1411,"('higher', 'children')",19
1412,"('rates', 'among')",15
1413,"('rates', 'children')",8
1414,"('among', 'children')",23
1415,"('among', 'among')",19
1416,"('among', 'without')",4
1417,"('children', 'vti')",4
1418,"('among', 'years')",10
1419,"('without', 'well')",3
1420,"('short', 'term')",16
1421,"('short', 'long')",5
1422,"('term', 'years')",4
1423,"('years', 'well')",6
1424,"('years', 'years')",32
1425,"('well', 'term')",4
1426,"('well', 'years')",6
1427,"('well', 'observation')",6
