,nouns,freq
1714,wydoski,1
1715,circumstances,13
1716,refute,3
1717,existence,56
1718,openings,5
1719,fenestrations,3
1720,procedures,36
1721,mesothelium,1
1722,contractions,3
1723,meals,4
1724,contraction,23
1725,scintigraphy,2
1726,projection,10
1727,catches,2
1728,lagoon,5
1729,seagrass,6
1730,meadow,4
1731,boundary,4
1732,capacity,87
1733,consistent,13
1734,kang,9
1735,portland,2
1736,limestone,1
1737,filler,2
1738,setting,11
1739,phenomena,15
1740,mixes,2
1741,examples,23
1742,acquisition,26
1743,generalization,3
1744,thompson,17
1745,categories,41
1746,birds,34
1747,verification,1
1748,occupations,6
1749,jgofs,3
1750,program,22
1751,fluxes,20
1752,buesseler,6
1753,honjo,6
1754,deep,4
1755,locations,38
1756,season,53
1757,trull,3
1758,bai,2
1759,porosimetry,1
1760,binder,2
1761,pores,7
1762,porosity,13
1763,gel,5
1764,paste,1
1765,sorptivity,6
1766,permeability,30
1767,diffusivity,6
1768,moisture,14
1769,raises,2
1770,negativity,6
1771,combinations,24
1772,class,91
1773,words,53
1774,erps,4
1775,mills,10
1776,pulvermuller,4
1777,lutzenberger,4
1778,birbaumer,4
1779,mckinnon,4
1780,prepositions,4
1781,erp,5
1782,reanalysis,4
1783,recovery,64
1784,processing,69
1785,kaan,2
1786,swaab,1
1787,gap,48
1788,unit,47
1789,volatiles,3
1790,heat,76
1791,net,8
1792,gasification,1
1793,radiation,46
1794,ignition,1
1795,figs,6
1796,creep,8
1797,illston,1
1798,tensile,3
1799,pahs,10
1800,priority,13
1801,nap,1
1802,guangzhou,3
1803,zhou,15
1804,cities,9
1805,fraser,3
1806,lumpur,2
1807,malaysia,6
1808,khan,13
1809,mount,2
1810,rio,11
1811,janeiro,4
1812,brazil,22
1813,oliveira,5
1814,wqs,1
1815,tefs,7
1816,bap,13
1817,daha,5
1818,contributors,12
1819,combustion,12
1820,vehicle,8
1821,contributions,24
1822,tropics,5
1823,northwards,3
1824,path,10
1825,intensification,14
1826,latitudes,31
1827,sst,14
1828,gradient,27
1829,closure,6
1830,cas,3
1831,cause,71
1832,bartoli,3
1833,driscoll,3
1834,haug,8
1835,tiedemann,3
1836,bracket,1
1837,beyşehir,1
1838,occupation,5
1839,bop,2
1840,base,20
1841,lake,23
1842,ulubat,1
1843,ducth,1
1844,indicators,12
1845,manufacturing,17
1846,firm,21
1847,relevance,9
1848,amiti,2
1849,freund,2
1850,manova,2
1851,carry,2
1852,labor,20
1853,services,34
1854,concrete,6
1855,hydration,3
1856,river,59
1857,delta,25
1858,europe,28
1859,song,17
1860,pbde,6
1861,contaminants,6
1862,haihe,4
1863,industries,12
1864,commerce,4
1865,dilution,11
1866,sand,18
1867,toc,4
1868,contents,39
1869,pbdes,9
1870,pan,14
1871,bohai,4
1872,congeners,3
1873,determination,9
1874,bde,1
1875,content,143
1876,mai,3
1877,yangtze,5
1878,dependence,77
1879,pearson,9
1880,technology,24
1881,rejection,13
1882,abandonment,4
1883,roberts,16
1884,stodden,2
1885,faruqee,1
1886,exchange,43
1887,stations,16
1888,charette,3
1889,moran,3
1890,plume,2
1891,ethylbenzene,4
1892,toluene,3
1893,purity,7
1894,benzene,4
1895,conversion,33
1896,cha,3
1897,complication,20
1898,stroke,6
1899,anticoagulation,1
1900,fibrillation,3
1901,thromboembolism,3
1902,observe,56
1903,filtration,6
1904,nhird,1
1905,clarify,5
1906,dysfunction,28
1907,korea,5
1908,dechloranes,2
1909,humans,75
1910,understand,8
1911,hcb,3
1912,residues,32
1913,flesus,4
1914,estuaries,26
1915,waters,23
1916,barber,3
1917,assume,4
1918,contamination,30
1919,hsi,1
1920,metals,26
1921,fromme,2
1922,italy,8
1923,france,13
1924,sirot,2
1925,perch,1
1926,cues,34
1927,moderator,2
1928,moderates,2
1929,animation,2
1930,glance,3
1931,boucheix,4
1932,lowe,6
1933,lin,10
1934,atkinson,8
1935,mautone,2
1936,mayer,21
1937,name,8
1938,cueing,2
1939,putri,2
1940,groff,2
1941,distinction,8
1942,ploetzner,2
1943,representations,40
1944,depict,2
1945,shape,48
1946,texture,10
1947,color,17
1948,details,25
1949,represent,14
1950,quantity,24
1951,chandler,2
1952,sweller,2
1953,learning,13
1954,learners,16
1955,understanding,4
1956,corresponds,16
1957,rake,2
1958,times,170
1959,falls,8
1960,potentials,16
1961,decreases,25
1962,force,57
1963,shows,102
1964,tti,2
1965,qbse,2
1966,weaker,8
1967,similarity,41
1968,image,15
1969,operation,18
1970,italic,1
1971,worldwide,4
1972,electricity,14
1973,pickavet,1
1974,business,29
1975,communication,24
1976,computers,3
1977,centers,21
1978,issue,24
1979,pcs,10
1980,monitors,3
1981,powerefficient,1
1982,technologies,9
1983,bound,13
1984,bgg,1
1985,bsa,7
1986,silica,7
1987,chromium,5
1988,benesch,1
1989,orientation,20
1990,publications,47
1991,incident,14
1992,oep,2
1993,sce,2
1994,nanotube,1
1995,cnt,5
1996,inset,1
1997,inconsistent,44
1998,fences,1
1999,fence,1
2000,block,33
2001,dynamics,58
2002,rearrangement,7
2003,convex,1
2004,speculations,3
2005,kinks,1
2006,reveal,11
2007,monofractal,1
2008,traffic,14
2009,multifractality,1
2010,gaussianity,1
2011,traces,7
2012,jasra,1
2013,advise,1
2014,tempering,1
2015,choice,50
2016,simulations,67
2017,criteria,80
2018,performs,4
2019,cross,16
2020,lee,21
2021,salgado,2
2022,tendency,27
2023,piles,1
2024,soils,39
2025,techniques,41
2026,activator,4
2027,host,50
2028,luminescent,1
2029,center,22
2030,scintillator,1
2031,segments,22
2032,trees,51
2033,postmortem,11
2034,neurons,107
2035,deficiencies,4
2036,doubt,12
2037,avoidance,20
2038,action,71
2039,tokenism,2
2040,inadequate,2
2041,salience,6
2042,ingroup,2
2043,nature,67
2044,paradigm,10
2045,indications,12
2046,cad,4
2047,viability,22
2048,framework,16
2049,taboada,1
2050,santa,3
2051,cruz,3
2052,degree,43
2053,tenerife,1
2054,basalts,1
2055,salts,8
2056,methadone,4
2057,hydrochloride,2
2058,souverain,1
2059,mtd,2
2060,tunnels,1
2061,shc,1
2062,fire,13
2063,inhibitors,37
2064,kinoshita,1
2065,rolipram,1
2066,bone,95
2067,animals,148
2068,facility,5
2069,perform,7
2070,smoking,39
2071,mattsson,1
2072,infections,66
2073,ozone,13
2074,cartilage,30
2075,degeneration,17
2076,joints,9
2077,hallucinations,4
2078,signals,40
2079,sensorimotor,4
2080,discharge,20
2081,estimations,6
2082,theorem,8
2083,references,20
2084,multiplicity,4
2085,cascade,17
2086,statistics,13
2087,holanda,1
2088,smirnov,1
2089,homestake,1
2090,improvement,67
2091,fit,14
2092,neutrino,12
2093,rsfp,1
2094,lma,1
2095,modulation,41
2096,quantitation,1
2097,scheme,7
2098,lobe,13
2099,hippocampal,2
2100,cut,13
2101,axis,18
2102,laws,6
2103,distances,23
2104,microscopic,5
2105,showers,1
2106,sandwiches,1
2107,plate,7
2108,absorbers,1
2109,emulsions,3
2110,isis,1
2111,gabaa,3
2112,tone,10
2113,supports,30
2114,lab,24
2115,inconsistencies,11
2116,relate,6
2117,mcginley,2
2118,shorter,12
2119,majority,122
2120,suggest,14
2121,gabab,2
2122,abductions,2
2123,weeks,88
2124,pretreatment,13
2125,piscitelli,1
2126,saquinavir,1
2127,frogs,26
2128,tobias,2
2129,laevis,3
2130,aquarium,1
2131,chakraborty,1
2132,bbkf,1
2133,masih,1
2134,aas,1
2135,pas,1
2136,strigari,3
2137,ando,9
2138,sato,5
2139,snr,3
2140,discussion,22
2141,sec,4
2142,harder,3
2143,spectra,16
2144,stance,6
2145,thorup,4
2146,walking,4
2147,horses,7
2148,maclaughlin,1
2149,szalay,1
2150,elevation,52
2151,floor,13
2152,hind,2
2153,gilts,5
2154,cows,15
2155,drevemo,2
2156,applegate,1
2157,practice,38
2158,evenness,2
2159,nilsson,4
2160,puumala,1
2161,resistance,116
2162,bpn,3
2163,slip,12
2164,housing,4
2165,floors,2
2166,richter,2
2167,srt,1
2168,slips,1
2169,recording,2
2170,deprivation,9
2171,thyroid,37
2172,teleost,3
2173,leatherland,2
2174,mccormick,3
2175,saunders,13
2176,smolts,3
2177,salmon,12
2178,hormones,13
2179,hoar,2
2180,salinity,25
2181,tolerance,68
2182,salmonids,4
2183,apis,1
2184,reflect,3
2185,hunger,3
2186,gils,1
2187,foodesafety,1
2188,places,18
2189,rewards,4
2190,cresswell,1
2191,redshanks,1
2192,dill,1
2193,knots,2
2194,compensate,8
2195,danger,4
2196,foraging,3
2197,flats,5
2198,qualities,5
2199,resorts,1
2200,consumer,13
2201,sense,17
2202,competition,89
2203,taste,4
2204,sutton,10
2205,moorthy,3
2206,intuition,7
2207,softening,2
2208,consumers,25
2209,product,53
2210,customers,10
2211,steeply,2
2212,assumption,54
2213,abundant,1
2214,etm,6
2215,input,37
2216,houde,6
2217,upstream,4
2218,alqueva,3
2219,reservoir,10
2220,chesapeake,3
2221,protection,34
2222,predators,24
2223,physiography,1
2224,replication,22
2225,prevent,10
2226,canyon,4
2227,robinson,17
2228,foraminifera,7
2229,deeper,9
2230,bathyal,3
2231,abyssal,3
2232,gulf,6
2233,mexico,8
2234,phleger,3
2235,parker,10
2236,gupta,12
2237,aharon,3
2238,sen,6
2239,argue,11
2240,diabetes,89
2241,cardiovascular,3
2242,cohorts,41
2243,univariate,1
2244,multivariate,26
2245,syndrome,25
2246,income,51
2247,attrition,2
2248,spawner,2
2249,subsidy,4
2250,supplies,3
2251,coho,2
2252,sockeye,2
2253,spawners,2
2254,exemplifies,2
2255,interact,2
2256,allocation,31
2257,gantner,1
2258,crosstalk,2
2259,macrophages,62
2260,cytokine,28
2261,injury,76
2262,con,12
2263,injection,25
2264,macroalgal,1
2265,blooms,1
2266,hediste,1
2267,diversicolor,1
2268,anoxia,3
2269,mats,1
2270,bonsdorff,1
2271,capitata,1
2272,advantage,55
2273,feed,21
2274,predator,13
2275,suspension,7
2276,feeder,4
2277,deposit,10
2278,corporations,1
2279,country,46
2280,instability,34
2281,coordinates,3
2282,movement,71
2283,dent,8
2284,diel,4
2285,drift,18
2286,copp,3
2287,zitek,3
2288,pavlov,3
2289,velocity,44
2290,multiple,17
2291,hearts,8
2292,dystrophin,2
2293,strategy,37
2294,myosin,9
2295,pacific,21
2296,ctbods,4
2297,chicxulub,5
2298,ctciaa,4
2299,ejecta,2
2300,quartz,1
2301,grains,19
2302,kyte,1
2303,paleodistances,1
2304,participation,44
2305,ampk,5
2306,oxidase,9
2307,acts,21
2308,adenosine,5
2309,neutrophils,38
2310,pma,5
2311,hollaus,3
2312,dtm,3
2313,fci,1
2314,ecosystems,15
2315,gehu,3
2316,jia,7
2317,cycling,6
2318,nkt,9
2319,vivo,53
2320,possibilities,12
2321,investigators,32
2322,induction,70
2323,culture,67
2324,fragments,7
2325,chlorination,3
2326,pcns,3
2327,iino,1
2328,imagawa,1
2329,weber,18
2330,pathway,54
2331,jansson,2
2332,pathways,43
2333,hamburger,1
2334,random,15
2335,web,7
2336,gigs,1
2337,venues,1
2338,drug,78
2339,carey,3
2340,collin,1
2341,frith,2
2342,sober,1
2343,audiences,1
2344,performances,6
2345,statistic,1
2346,mdh,1
2347,hsieh,2
2348,cumulants,1
2349,mds,2
2350,velasco,2
2351,hong,8
2352,effort,20
2353,nonlinearity,3
2354,seats,1
2355,coalition,2
2356,rents,2
2357,proposition,14
2358,coalitions,4
2359,indridason,1
2360,non,3
2361,monotonic,1
2362,winning,1
2363,minority,15
2364,roots,19
2365,dibotrys,1
2366,rumex,1
2367,patientia,1
2368,bea,3
2369,vittata,1
2370,boehmeria,1
2371,okkenhaug,1
2372,plant,112
2373,accumulations,3
2374,currency,7
2375,appreciation,6
2376,insurance,17
2377,mccorriston,4
2378,sheldon,4
2379,gopinath,4
2380,kogut,4
2381,chang,9
2382,yamori,4
2383,service,27
2384,moshiran,3
2385,chase,3
2386,actin,20
2387,tropomyosin,4
2388,inhibit,29
2389,dictyostelium,3
2390,mrnas,4
2391,suthers,2
2392,discourse,4
2393,knowledge,108
2394,graph,6
2395,optimizations,1
2396,links,17
2397,proximity,19
2398,mpa,6
2399,infill,1
2400,beams,1
2401,parametric,1
2402,rizkalla,1
2403,prevalence,378
2404,murmurs,3
2405,indicate,8
2406,partialling,2
2407,relations,19
2408,baby,3
2409,bath,4
2410,brief,4
2411,mccrae,12
2412,payne,8
2413,rcms,1
2414,supply,60
2415,kuroshio,2
2416,paths,15
2417,projections,9
2418,hirose,1
2419,noise,22
2420,gain,72
2421,training,47
2422,microphone,2
2423,improvements,27
2424,yoshioka,2
2425,mvdr,2
2426,backend,3
2427,improves,15
2428,confirms,10
2429,pcbs,10
2430,hbcds,1
2431,dominance,32
2432,ddts,4
2433,ohps,4
2434,falcon,2
2435,canada,12
2436,belgium,4
2437,jaspers,2
2438,total,11
2439,biomagnification,1
2440,similarities,13
2441,conflict,28
2442,author,12
2443,microbody,1
2444,catalase,2
2445,threat,7
2446,luo,8
2447,poutois,1
2448,fear,24
2449,itier,3
2450,eisenbarth,1
2451,alpers,1
2452,fixation,33
2453,eyes,27
2454,expressions,20
2455,gender,126
2456,discrimination,21
2457,neath,1
2458,demands,10
2459,future,34
2460,parenting,4
2461,styles,4
2462,dodge,4
2463,ipsa,2
2464,harsh,2
2465,race,16
2466,treg,10
2467,malignancies,20
2468,surveillance,15
2469,tregs,20
2470,survival,184
2471,percentages,21
2472,marker,42
2473,shuttleworth,2
2474,tlscot,2
2475,bonan,2
2476,dickinson,4
2477,availability,41
2478,indicates,7
2479,regulate,3
2480,term,47
2481,rocha,5
2482,rja,1
2483,proximal,1
2484,ecotone,2
2485,ban,1
2486,sensu,15
2487,stricto,2
2488,taller,3
2489,cerrado,2
2490,caudate,1
2491,nucleus,10
2492,schizophrenia,6
2493,gunduz,4
2494,grouping,2
2495,construction,6
2496,bouaziz,1
2497,magnan,1
2498,perception,15
2499,tasks,38
2500,item,10
2501,location,57
2502,strategies,48
2503,jarrold,4
2504,biases,25
2505,ball,13
2506,bat,22
2507,koenig,4
2508,bulk,29
2509,enzymes,23
2510,digitonin,2
2511,parts,25
2512,touster,1
2513,preparations,22
2514,microsomes,1
2515,compare,25
2516,seawater,11
2517,situ,15
2518,deuterium,3
2519,configuration,33
2520,isotypic,1
2521,sodium,25
2522,congener,5
2523,vibration,9
2524,anion,7
2525,symmetries,2
2526,peroxisomes,3
2527,microperoxisomes,1
2528,disproven,1
2529,queries,3
2530,lowers,5
2531,percentage,129
2532,score,66
2533,operands,1
2534,sql,1
2535,mutants,29
2536,operators,12
2537,argument,15
2538,favour,5
2539,column,24
2540,columns,9
2541,names,3
2542,meanings,4
2543,emissions,47
2544,stock,39
2545,developments,2
2546,reserves,10
2547,oil,28
2548,technolgy,1
2549,harstad,1
2550,game,12
2551,owner,4
2552,fuel,4
2553,player,7
2554,compensation,17
2555,conservation,14
2556,goods,33
2557,buyer,8
2558,seeks,1
2559,seller,1
2560,nanofluids,3
2561,nanofluid,1
2562,batchelor,2
2563,becomes,6
2564,augmentation,6
2565,exchanger,3
2566,poesio,1
2567,papers,38
2568,film,30
2569,humidity,11
2570,lessmann,1
2571,countries,175
2572,inequality,22
2573,mics,1
2574,hics,2
2575,lics,2
2576,shocks,14
2577,depreciation,3
2578,atems,1
2579,superneutrality,2
2580,lrsn,1
2581,allowance,2
2582,breaks,6
2583,extract,15
2584,chien,1
2585,lucidum,2
2586,taiwan,9
2587,herein,13
2588,compound,17
2589,ganodermanondiol,1
2590,mitf,1
2591,melanin,2
2592,verapamil,1
2593,cepharanthine,1
2594,fdg,2
2595,seo,1
2596,pgp,2
2597,gynecologic,2
2598,krasznai,1
2599,liu,42
2600,hoffmann,1
2601,dephosphorylation,3
2602,phospholamban,1
2603,troponin,4
2604,myocytes,9
2605,subunit,11
2606,janssens,1
2607,climax,1
2608,bottoms,1
2609,meadows,2
2610,towards,86
2611,lai,3
2612,clearing,5
2613,deshpande,2
2614,inactivity,10
2615,invasion,34
2616,bernardo,2
2617,directionality,2
2618,autumn,12
2619,araujo,3
2620,romaire,2
2621,bubb,3
2622,buric,1
2623,sandy,1
2624,horton,1
2625,vegetation,36
2626,iocazt,2
2627,gestel,3
2628,hensbergen,2
2629,lbc,3
2630,candida,3
2631,juveniles,3
2632,aculeifer,1
2633,toxicity,61
2634,matthews,1
2635,brain,115
2636,brains,4
2637,ducks,7
2638,chickens,8
2639,livers,5
2640,bbb,9
2641,suckers,7
2642,diameters,9
2643,cnts,3
2644,alpo,1
2645,constants,7
2646,repens,1
2647,colonization,17
2648,gange,1
2649,japonica,4
2650,communities,49
2651,agroecosystems,1
2652,cesaro,1
2653,brito,1
2654,occurrence,65
2655,amf,5
2656,njeru,1
2657,bhot,1
2658,spot,4
2659,spores,6
2660,crops,17
2661,propagules,1
2662,mycorrhizal,2
2663,monocultures,1
2664,villosa,1
2665,crop,18
2666,mummey,1
2667,hawkes,1
2668,scheublin,1
2669,veresoglou,1
2670,rillig,1
2671,symbiosis,1
2672,hohnjec,1
2673,depends,4
2674,stomata,3
2675,detoxification,10
2676,conductance,20
2677,calatayud,3
2678,antioxidant,5
2679,premises,3
2680,photosynthesis,10
2681,protect,4
2682,kobayashi,2
2683,ambient,9
2684,chlorophyll,4
2685,carotenoids,1
2686,singh,24
2687,agrawal,1
2688,damages,6
2689,chlorophylls,1
2690,prevents,6
2691,peroxidation,8
2692,integrity,7
2693,barreno,1
2694,mda,5
2695,dependency,5
2696,merrington,1
2697,thccooh,2
2698,max,33
2699,toennes,2
2700,smokers,44
2701,harm,7
2702,whites,5
2703,endorsement,5
2704,foundations,7
2705,accounts,16
2706,gladden,1
2707,fairness,1
2708,morals,1
2709,rationale,2
2710,moment,24
2711,mibg,4
2712,storage,49
2713,solanki,1
2714,trazodone,2
2715,vitro,40
2716,rabbit,9
2717,cores,11
2718,orthopyroxene,2
2719,mercury,12
2720,medication,26
2721,inconclusive,4
2722,ohp,4
2723,medications,8
2724,substances,7
2725,mobara,1
2726,iodine,42
2727,brines,1
2728,tons,1
2729,louvat,1
2730,allegre,1
2731,fractionation,13
2732,extension,23
2733,swirl,1
2734,numbers,113
2735,scanner,2
2736,rcaos,1
2737,lunar,4
2738,asymmetry,12
2739,claims,27
2740,enhancement,12
2741,bandermann,4
2742,singer,9
2743,assertion,5
2744,correct,6
2745,determinations,9
2746,cytoplasm,27
2747,oocyte,9
2748,nuclei,9
2749,calculate,13
2750,diffusive,4
2751,polymerization,9
2752,shareholders,3
2753,managers,12
2754,companies,20
2755,roe,9
2756,franks,1
2757,suggestion,35
2758,sulfide,4
2759,liquid,5
2760,silicate,15
2761,melts,21
2762,rocks,10
2763,glass,26
2764,alumina,5
2765,conductor,1
2766,assemblies,2
2767,cost,40
2768,getzner,1
2769,austria,3
2770,imports,4
2771,regression,39
2772,volumes,20
2773,coverage,37
2774,likelihood,27
2775,lead,18
2776,mobility,27
2777,cervix,9
2778,outcome,91
2779,liberalization,5
2780,japan,21
2781,todaka,2
2782,birth,25
2783,breast,175
2784,milk,98
2785,sizes,21
2786,regressions,12
2787,covariate,5
2788,recommendation,2
2789,approaches,27
2790,mirzadeh,2
2791,ricci,3
2792,dabrowski,2
2793,decision,40
2794,compromise,6
2795,resistivity,15
2796,cones,2
2797,livingston,3
2798,hauck,4
2799,vonder,2
2800,mühll,2
2801,ash,3
2802,diseases,30
2803,transplantation,20
2804,efficacy,47
2805,hogarty,2
2806,leff,2
2807,falloon,1
2808,pederson,1
2809,calciumaequorin,4
2810,luminescence,10
2811,video,8
2812,contradistinction,5
2813,oocytes,16
2814,marasthenias,4
2815,maturation,19
2816,haad,1
2817,intraceltularfree,1
2818,fertilization,21
2819,insemination,2
2820,asterias,3
2821,adenine,6
2822,aequorin,1
2823,shiozawa,1
2824,list,6
2825,cent,36
2826,identification,23
2827,versus,46
2828,radioisotope,2
2829,omission,3
2830,dye,4
2831,adhesion,42
2832,pla,11
2833,deformation,34
2834,determines,14
2835,aspect,25
2836,stands,16
2837,determinants,4
2838,voting,3
2839,kotchen,1
2840,powers,6
2841,leptin,17
2842,postmenopausal,11
2843,schistosomes,2
2844,mature,26
2845,interplay,4
2846,immune,34
2847,schistosome,1
2848,monitoring,15
2849,dolphin,2
2850,bycatch,2
2851,strandings,2
2852,ascites,3
2853,tips,7
2854,blockade,7
2855,innervation,1
2856,gfr,4
2857,magmatism,4
2858,middle,6
2859,protoliths,2
2860,magmas,7
2861,matrob,2
2862,grunder,2
2863,kimura,4
2864,twist,1
2865,doses,50
2866,taxol,2
2867,abledu,7
2868,krauss,7
2869,krishan,14
2870,sharma,12
2871,fessler,7
2872,kanchan,7
2873,agnihotri,14
2874,footprint,9
2875,girls,33
2876,hernandez,8
2877,spai,7
2878,activators,7
2879,pregnancy,42
2880,angles,12
2881,jensen,11
