,nouns,freq
1687,pygmaea,2
1688,thermopsis,1
1689,lanceolata,1
1690,control,266
1691,highland,19
1692,barley,1
1693,past,10
1694,farming,1
1695,meadows,7
1696,measurements,50
1697,weight,48
1698,program,94
1699,hinckley,1
1700,incubators,1
1701,chamber,4
1702,replicates,34
1703,paper,22
1704,petri,1
1705,dishes,6
1706,humidity,23
1707,chambers,5
1708,replicate,8
1709,meadow,4
1710,age,395
1711,ages,67
1712,regression,43
1713,intercepts,1
1714,chronosequences,1
1715,forms,79
1716,graminoids,2
1717,competitors,10
1718,colonists,1
1719,geranium,1
1720,phlzowianum,1
1721,potentilla,1
1722,ansrina,1
1723,dominator,3
1724,competitor,6
1725,asymmetry,13
1726,preemption,3
1727,continuum,8
1728,calcagno,3
1729,mouquet,3
1730,jarne,3
1731,david,13
1732,figueiredo,3
1733,ecosystems,8
1734,subalpine,3
1735,availabilities,1
1736,history,187
1737,assembly,37
1738,successions,1
1739,sanchez,1
1740,deficiency,28
1741,degradation,49
1742,moisture,18
1743,limitation,37
1744,bartlett,3
1745,gradient,23
1746,gilbert,10
1747,zhou,27
1748,correlations,53
1749,distributions,57
1750,associations,157
1751,avise,3
1752,hickerson,2
1753,knowles,9
1754,jones,31
1755,reimchen,8
1756,feldman,8
1757,brodie,8
1758,pfrender,8
1759,hoekstra,9
1760,drumm,8
1761,savage,12
1762,zamudio,15
1763,sork,18
1764,address,21
1765,inferences,17
1766,mason,25
1767,integrate,12
1768,markers,104
1769,understanding,17
1770,origins,7
1771,andes,45
1772,ancestors,8
1773,climates,5
1774,chapman,6
1775,vuilleumier,3
1776,lineages,54
1777,montane,4
1778,cool,1
1779,uplift,77
1780,hughes,31
1781,eastwood,1
1782,sanín,1
1783,beall,4
1784,powell,9
1785,transport,65
1786,tissues,103
1787,storz,9
1788,moriyama,5
1789,compensatory,25
1790,blood,259
1791,altitude,15
1792,affinity,118
1793,weber,21
1794,estimates,74
1795,lowland,21
1796,ducks,27
1797,specularioides,2
1798,hemoglobin,23
1799,properties,224
1800,substitutions,23
1801,bulgarella,10
1802,house,17
1803,snps,36
1804,galen,1
1805,genotype,29
1806,barger,4
1807,sonsthagen,4
1808,ruddy,18
1809,steppe,2
1810,rule,12
1811,reconsideration,2
1812,question,33
1813,fjeldså,4
1814,mccracken,1
1815,sorenson,7
1816,sampling,14
1817,default,57
1818,settings,70
1819,iterations,2
1820,posterior,5
1821,allele,22
1822,pairs,14
1823,simplicity,5
1824,hereafter,18
1825,duck,3
1826,jamaicensis,3
1827,colombia,7
1828,ferruginea,3
1829,haplotypes,18
1830,parsimony,3
1831,networks,164
1832,posada,1
1833,crandall,1
1834,sizes,18
1835,rarefaction,10
1836,calculator,2
1837,http,33
1838,pairwise,17
1839,tamura,14
1840,substitution,21
1841,arlequin,6
1842,excoffier,3
1843,determine,23
1844,clusters,103
1845,multilocus,1
1846,regnaut,10
1847,goudet,17
1848,outputs,12
1849,greedy,2
1850,algorithm,25
1851,clumpp,2
1852,jakobsson,2
1853,rosenberg,11
1854,choose,1
1855,comparisons,33
1856,wakeley,4
1857,recombination,59
1858,hudson,4
1859,kaplan,9
1860,rozas,4
1861,blocks,22
1862,eye,20
1863,mtdna,25
1864,inheritance,13
1865,scalar,4
1866,mutation,76
1867,locus,31
1868,hasegawa,2
1869,kishino,2
1870,yano,3
1871,hypoxia,47
1872,find,4
1873,introns,2
1874,lowlands,2
1875,waterfowl,2
1876,kuhner,2
1877,wilson,38
1878,peters,23
1879,cheek,2
1880,character,26
1881,jamaicenis,2
1882,leucocephala,2
1883,heads,4
1884,interpretation,50
1885,immigrants,2
1886,parts,44
1887,parameters,158
1888,fraction,65
1889,hey,4
1890,south,7
1891,cope,9
1892,validity,11
1893,reevaluation,2
1894,differentiation,351
1895,amino,33
1896,replacements,6
1897,respiratory,34
1898,isoforms,9
1899,possess,2
1900,adjustment,13
1901,phylogeography,1
1902,wetlands,2
1903,stiles,4
1904,coots,1
1905,christmas,3
1906,count,25
1907,zerda,3
1908,diagnosability,3
1909,shaw,6
1910,cracraft,3
1911,queiroz,3
1912,templeton,8
1913,unit,61
1914,recording,2
1915,devices,30
1916,challenges,33
1917,survey,41
1918,shearwaters,2
1919,diomedea,2
1920,night,6
1921,advantage,62
1922,stereo,1
1923,files,8
1924,mono,1
1925,recorders,14
1926,options,36
1927,staff,17
1928,split,5
1929,hours,45
1930,regimes,11
1931,volunteer,1
1932,melvin,2
1933,bitterns,9
1934,power,99
1935,gibbs,2
1936,problems,67
1937,hour,10
1938,sunrise,1
1939,observers,6
1940,wetland,3
1941,frommolt,2
1942,tauchert,1
1943,zwart,16
1944,baker,20
1945,whittingham,1
1946,nightjars,1
1947,hearing,15
1948,brandes,14
1949,wilgenburg,1
1950,elliott,1
1951,objectives,2
1952,cases,267
1953,individuality,3
1954,formats,1
1955,reporting,14
1956,correlates,29
1957,thompson,89
1958,others,100
1959,cunningham,7
1960,lindenmayer,4
1961,techniques,155
1962,combinations,46
1963,efford,14
1964,borchers,6
1965,byrom,5
1966,mennill,5
1967,battiston,5
1968,foote,5
1969,doucet,5
1970,calls,1
1971,packages,6
1972,bardeli,1
1973,steer,2
1974,chemotherapy,32
1975,stem,69
1976,transplantation,56
1977,treatment,618
1978,patients,1731
1979,myeloma,2
1980,line,114
1981,lymphoma,25
1982,sureda,1
1983,improves,8
1984,malignancies,33
1985,part,274
1986,sct,21
1987,survivors,17
1988,mosher,5
1989,redd,5
1990,rini,5
1991,burkhalter,5
1992,duhamel,5
1993,pidala,5
1994,anasetti,5
1995,jim,13
1996,difficulties,32
1997,fatigue,77
1998,braamse,3
1999,malignancy,9
2000,persoon,8
2001,haren,2
2002,intervention,120
2003,trial,115
2004,rct,8
2005,programme,26
2006,baseline,104
2007,patient,123
2008,side,28
2009,prescription,10
2010,adherence,54
2011,delivery,53
2012,investigators,29
2013,campbell,28
2014,hacker,14
2015,neil,3
2016,interventions,159
2017,evaluation,111
2018,effectiveness,28
2019,respect,29
2020,interval,33
2021,training,71
2022,counselling,2
2023,sessions,19
2024,compliance,15
2025,stimulate,13
2026,min,58
2027,week,46
2028,msec,1
2029,workload,1
2030,ramp,3
2031,backer,1
2032,subject,4
2033,load,43
2034,exhaustion,17
2035,cancer,192
2036,steindorf,3
2037,wiskemann,3
2038,lessons,4
2039,practices,39
2040,equipment,10
2041,participation,25
2042,travel,7
2043,waart,2
2044,average,16
2045,session,9
2046,attendance,5
2047,comparable,1
2048,knols,1
2049,apply,3
2050,principles,31
2051,overload,5
2052,moments,4
2053,tests,151
2054,identify,26
2055,finding,13
2056,prescribed,4
2057,half,47
2058,estimating,6
2059,electron,11
2060,metal,7
2061,pcs,6
2062,proton,15
2063,oligosaccharides,5
2064,tetrasaccharides,1
2065,branches,21
2066,branch,22
2067,arm,22
2068,predominant,2
2069,rotamer,2
2070,manα,2
2071,man,19
2072,measurement,14
2073,couplings,1
2074,rdcs,1
2075,warrant,1
2076,proper,1
2077,stramonium,1
2078,lectin,1
2079,units,51
2080,pentasaccharide,1
2081,motif,6
2082,engineering,41
2083,hydrogel,49
2084,formation,130
2085,presentation,45
2086,scaffold,14
2087,vivo,54
2088,scaffolds,37
2089,isolate,10
2090,diffusion,80
2091,advances,83
2092,encapsul,12
2093,ation,12
2094,bone,59
2095,regeneration,24
2096,osteroarthritis,12
2097,symptoms,284
2098,implantation,23
2099,encapsulants,12
2100,collagen,19
2101,hydrogels,49
2102,encapsulant,10
2103,versatility,10
2104,network,233
2105,cytocompatibility,9
2106,peg,10
2107,microfabrication,5
2108,microfluidics,9
2109,drug,238
2110,photolithography,8
2111,bridging,13
2112,platforms,26
2113,structures,126
2114,vitro,49
2115,microgel,3
2116,fabrication,29
2117,encapsulation,16
2118,lithography,3
2119,microfluidic,8
2120,technique,54
2121,precise,4
2122,shape,62
2123,sfl,8
2124,profiles,42
2125,polymerization,21
2126,kinetics,26
2127,emulsification,5
2128,monodisperse,5
2129,oil,17
2130,photoencapsulation,5
2131,microspheres,4
2132,combines,5
2133,technology,21
2134,materials,47
2135,chemistry,27
2136,microgels,8
2137,weeks,76
2138,photopolymerization,8
2139,chemistries,4
2140,gelation,10
2141,pegda,18
2142,chain,45
2143,initiation,49
2144,propagation,16
2145,accumulation,69
2146,damage,146
2147,biomacromolecules,1
2148,pegnb,13
2149,vinyl,2
2150,photoinitiation,1
2151,contraction,6
2152,utility,32
2153,ros,42
2154,overcame,1
2155,days,110
2156,uniformity,5
2157,photoinitiator,1
2158,lithium,1
2159,acylposphinate,1
2160,salt,13
2161,lap,4
2162,briefly,28
2163,dropwise,1
2164,round,5
2165,bottom,5
2166,flask,4
2167,dimethyl,2
2168,macromer,3
2169,poly,3
2170,ethylene,3
2171,glycol,3
2172,tetranorbornene,3
2173,protocols,21
2174,grams,4
2175,pegworks,3
2176,methylene,3
2177,mecl,3
2178,sigma,3
2179,scintillation,3
2180,dissolution,5
2181,pdms,3
2182,silicon,1
2183,wafer,3
2184,air,17
2185,droplet,2
2186,dimensions,11
2187,particle,16
2188,jenkem,3
2189,rgds,3
2190,compositions,7
2191,dye,4
2192,rhodamine,4
2193,characterize,8
2194,label,14
2195,polydispersity,7
2196,deviation,34
2197,particles,30
2198,vortex,1
2199,monodispersity,3
2200,precision,29
2201,modification,28
2202,proliferation,35
2203,attachment,5
2204,route,21
2205,microdroplets,1
2206,biocompatibility,1
2207,bulk,2
2208,agreement,45
2209,microencapsulation,2
2210,permeability,39
2211,solubility,16
2212,fluorocarbon,2
2213,necessitates,2
2214,fig,22
2215,inhibition,87
2216,canopies,1
2217,forests,23
2218,productivity,49
2219,canopy,53
2220,kellner,2
2221,asner,2
2222,neighborhood,11
2223,fichtner,20
2224,architecture,21
2225,dutilleul,19
2226,pretzsch,28
2227,oheimb,53
2228,thanks,15
2229,inventory,17
2230,limitations,27
2231,laser,12
2232,scanning,5
2233,als,7
2234,leiterer,3
2235,furrer,3
2236,schaepman,3
2237,crown,14
2238,kwak,5
2239,park,51
2240,lee,56
2241,yoo,5
2242,occlusion,15
2243,elements,92
2244,detail,28
2245,jung,4
2246,tls,11
2247,standard,40
2248,dendrometrics,22
2249,height,27
2250,hess,17
2251,liang,10
2252,topology,18
2253,wood,36
2254,maas,8
2255,calders,8
2256,spiecker,8
2257,disney,8
2258,härdtle,36
2259,kunz,8
2260,raumonen,4
2261,compute,7
2262,projection,19
2263,bayer,6
2264,seifert,5
2265,olsoy,5
2266,glenn,5
2267,derryberry,5
2268,sinuosity,5
2269,roughness,9
2270,schneider,27
2271,generalization,6
2272,convex,6
2273,hull,10
2274,concept,40
2275,edelsbrunner,7
2276,kirkpatrick,6
2277,seidel,14
2278,morphology,98
2279,cloud,26
2280,rutzinger,2
2281,pratihast,2
2282,elberink,2
2283,sander,3
2284,vosselman,1
2285,oversimplification,1
2286,voxel,11
2287,crowns,8
2288,grids,4
2289,foliage,4
2290,béland,4
2291,widlowski,4
2292,côté,4
2293,leuschner,5
2294,müller,13
2295,metz,9
2296,cvs,5
2297,processing,53
2298,simplification,5
2299,breast,33
2300,biomass,26
2301,kaartinen,4
2302,holopainen,4
2303,melkas,4
2304,popescu,23
2305,eriksson,13
2306,sheridan,12
2307,experiment,43
2308,plots,33
2309,description,26
2310,see,30
2311,mücke,1
2312,visualization,10
2313,categories,29
2314,color,20
2315,occupation,2
2316,wilkinson,8
2317,clouds,1
2318,filling,2
2319,forest,8
2320,constellation,4
2321,estimations,19
2322,longuetaud,14
2323,piboule,14
2324,wernsdörfer,14
2325,collet,14
2326,schröter,14
2327,jucker,14
2328,bouriaud,14
2329,baltzer,14
2330,morin,23
2331,sturm,14
2332,rickert,14
2333,lang,30
2334,potvin,28
2335,thorpe,14
2336,astrup,14
2337,trowbridge,14
2338,complementarity,18
2339,ishii,14
2340,asano,14
2341,sapijanskas,14
2342,paquette,14
2343,kunert,14
2344,loreau,14
2345,reich,16
2346,making,13
2347,cone,11
2348,paraboloid,1
2349,inventories,2
2350,plot,20
2351,layers,47
2352,boundaries,19
2353,cones,1
2354,investigation,54
2355,considers,3
2356,voxels,7
2357,fractions,9
2358,stands,13
2359,coordinates,24
2360,absorption,14
2361,modeling,8
2362,winterhalder,3
2363,hackenberg,3
2364,scanners,9
2365,hosoi,3
2366,omasa,1
2367,delgado,3
2368,coutourier,3
2369,mejia,3
2370,beetles,16
2371,borchsenius,4
2372,wind,20
2373,rosa,5
2374,koptur,4
2375,fruits,29
2376,moegenburg,4
2377,mauritia,6
2378,flexuosa,21
2379,sea,28
2380,brazil,12
2381,guiana,1
2382,guyana,1
2383,peru,27
2384,surinam,1
2385,venezuela,1
2386,peoples,10
2387,rivers,31
2388,basins,10
2389,staple,4
2390,barros,4
2391,silva,9
2392,palm,5
2393,handicrafts,5
2394,santos,20
2395,leaves,16
2396,markets,5
2397,horn,6
2398,rull,12
2399,montoya,10
2400,issr,1
2401,gomes,3
2402,chloroplast,1
2403,river,19
2404,retraction,2
2405,subdivision,10
2406,collevatti,2
2407,manufacturer,9
2408,purification,11
2409,kit,15
2410,madison,2
2411,microsatellites,12
2412,federman,2
2413,hyseni,2
2414,clement,3
2415,caccone,2
2416,menezes,5
2417,consistency,10
2418,amplification,13
2419,pcr,9
2420,primers,13
2421,cycles,23
2422,lositan,1
2423,neutrality,1
2424,confidence,19
2425,lopes,2
2426,oksanen,2
2427,kindt,1
2428,legendre,6
2429,core,58
2430,wright,24
2431,slatkin,1
2432,heat,34
2433,lattice,2
2434,sarkar,2
2435,ibd,20
2436,meirmans,18
2437,jombart,10
2438,evanno,7
2439,harvester,1
2440,holdt,1
2441,estimate,38
2442,statistics,27
2443,nason,2
2444,locality,2
2445,node,3
2446,significance,53
2447,edge,14
2448,retention,33
2449,popgraph,2
2450,localities,21
2451,rannala,3
2452,immigration,11
2453,coalescent,11
2454,equilibrium,24
2455,reduction,144
2456,maruyama,1
2457,carbone,2
2458,smm,4
2459,repeats,18
2460,homoplasy,2
2461,mutations,154
2462,rienzo,1
2463,polymorphism,38
2464,issrs,1
2465,rossi,22
2466,amazon,1
2467,rollo,3
2468,palms,6
2469,euterpe,1
2470,precatoria,1
2471,congruent,1
2472,refugia,1
2473,palaeodistribution,3
2474,cycling,17
2475,neotropics,3
2476,barberi,3
2477,rubin,4
2478,pollen,5
2479,record,22
2480,amazonia,5
2481,hermanowski,3
2482,carvalho,5
2483,fixation,8
2484,bvi,3
2485,roraima,3
2486,center,64
2487,der,83
2488,mustin,3
2489,pleistocene,7
2490,convergence,28
2491,zone,49
2492,itcz,3
2493,establishment,14
2494,xap,1
2495,consistent,2
2496,lima,3
2497,lineage,43
2498,expanse,1
2499,fernandes,2
2500,frogs,10
2501,bogart,5
2502,malcolm,2
2503,tamaricaceae,3
2504,propagule,3
2505,bodies,13
2506,fruit,1
2507,campos,1
2508,cedro,1
2509,carneiro,1
2510,inga,1
2511,astrocaryum,1
2512,jauari,1
2513,shelter,1
2514,pacheco,1
2515,roldán,1
2516,float,1
2517,thousands,15
2518,kilometers,2
2519,correlate,2
2520,margins,3
2521,peres,7
2522,desmoulière,3
2523,observations,81
2524,cultivation,4
2525,frankham,2
2526,barlow,1
2527,gardner,11
2528,lees,8
2529,earth,11
2530,fertile,4
2531,soils,28
2532,alcázar,5
2533,caicedo,5
2534,mcmichael,5
2535,corvera,5
2536,bertholletia,5
2537,excelsa,5
2538,charcoal,2
2539,fires,8
2540,preparation,14
2541,connectivity,169
2542,dams,2
2543,operation,6
2544,hundreds,7
2545,castello,2
2546,macedo,2
2547,james,40
2548,swain,17
2549,meyers,20
2550,withers,56
2551,damme,75
2552,irschick,20
2553,losos,82
2554,sinervo,25
2555,aerts,15
2556,reguera,16
2557,retreat,15
2558,clemente,39
2559,limb,41
2560,gait,25
2561,lloyd,18
2562,mcelroy,15
2563,herrel,55
2564,vanhooydonck,29
2565,verwaijen,15
2566,usage,14
2567,garland,13
2568,kohlsdorf,3
2569,andronescu,3
2570,claws,42
2571,interface,29
2572,rayfield,9
2573,hone,9
2574,claw,74
2575,crandell,11
2576,sasa,11
2577,autumn,11
2578,tulli,25
2579,abdala,12
2580,cruz,32
2581,zani,15
2582,ribas,22
2583,paes,11
2584,almeida,18
2585,attention,144
2586,hahn,11
2587,dimitrov,11
2588,rehse,11
2589,yohannes,11
2590,jenni,11
2591,curvature,25
2592,bock,28
2593,freedman,18
2594,scannella,18
2595,glen,11
2596,bennett,20
2597,mosto,11
2598,tambussi,11
2599,pike,17
2600,maitland,11
2601,locomotor,51
2602,dinosaurs,7
2603,burnham,9
2604,feduccia,7
2605,martin,40
2606,kambic,1
2607,lautenschlager,6
2608,triangles,7
2609,morphometrics,8
2610,macleod,7
2611,guilds,12
2612,monitor,15
2613,family,196
2614,swan,3
2615,kimberley,4
2616,australia,15
2617,varanid,9
2618,overlap,16
2619,greene,35
2620,shine,15
2621,spread,23
2622,cane,7
2623,toad,7
2624,rhinella,7
2625,marinas,7
2626,doody,46
2627,mayes,10
2628,soanes,7
2629,mode,25
2630,keogh,2
2631,varanus,29
2632,tristis,6
2633,grassland,2
2634,frequents,2
2635,scalaris,1
2636,sleep,51
2637,rocks,6
2638,forages,4
2639,prey,27
2640,kennett,5
2641,jackson,49
2642,pezaro,3
2643,glauerti,2
2644,sweet,4
2645,mertensi,3
2646,freshwater,9
2647,pers,3
2648,terrain,6
2649,climb,2
2650,crevices,2
2651,acanthurus,6
2652,glebopalma,5
2653,king,10
2654,monitors,23
2655,panoptes,9
2656,specimens,14
2657,wilderness,1
2658,trapline,1
2659,fences,1
2660,teams,3
2661,zelditch,1
2662,swiderski,1
2663,sheets,2
2664,assumes,2
2665,totality,3
2666,margin,20
2667,tpsdig,1
2668,curve,21
2669,rohlf,2
2670,landmarks,1
2671,gunz,1
2672,mitteroecker,1
2673,gonzalez,1
2674,squares,14
2675,superimposition,1
2676,klingenberg,1
2677,spss,1
2678,version,76
2679,corp,1
2680,armonk,1
2681,permutations,7
2682,procrustes,1
2683,forelimb,1
2684,hindlimb,2
2685,phylogenies,4
2686,fitch,4
2687,goodman,7
2688,donnellan,4
2689,consensus,36
2690,clades,20
2691,pygmy,4
2692,clade,11
2693,sand,20
2694,lace,4
2695,mangrove,4
2696,odatria,4
2697,morphoj,2
2698,contrasts,5
2699,pics,3
2700,relatedness,5
2701,felsenstein,4
2702,output,30
2703,allometric,1
2704,axis,12
2705,regressions,5
2706,residuals,22
2707,hammer,1
2708,harper,3
2709,ryan,1
2710,slope,19
2711,climbers,6
2712,escarpment,6
2713,condition,70
2714,accounts,24
2715,sort,7
2716,section,52
2717,explanations,11
2718,morph,1
2719,deal,14
2720,substrates,11
2721,sandstone,1
2722,interlock,1
2723,rushes,1
2724,sprints,1
2725,boulder,1
2726,rock,30
2727,morphotype,1
2728,varanids,19
2729,foot,10
2730,ground,18
2731,lengths,23
2732,biewener,11
2733,speed,90
2734,sprint,6
2735,speeds,8
2736,obstacle,2
2737,vertebrate,4
2738,hildebrand,9
2739,force,109
2740,resist,4
2741,taylor,48
2742,issn,31
2743,tucker,3
2744,filoramo,3
2745,towey,3
2746,cfohaa,3
2747,diggers,4
2748,warrens,3
2749,gouldii,10
2750,meters,5
2751,excavate,5
2752,burrow,4
2753,reptile,4
2754,mchenry,4
2755,clulow,4
2756,excavation,2
2757,pianka,2
2758,mounds,2
2759,egg,4
2760,nests,5
2761,simpler,6
2762,enlarge,2
2763,elongate,1
2764,signaling,16
2765,conclusions,22
2766,consequence,34
2767,alexander,24
2768,locales,1
2769,morphotypes,1
2770,allow,3
2771,coexistence,5
2772,morphologies,7
2773,schultz,21
2774,isolating,4
2775,arboreal,3
2776,specializes,5
2777,crustaceans,5
2778,mitchelli,1
2779,partition,15
2780,kingorum,2
2781,consumes,2
2782,feed,6
2783,dusk,2
2784,rhind,1
2785,candidates,24
2786,guild,4
2787,diets,27
2788,feeding,13
2789,skulls,3
2790,teeth,15
2791,niche,17
2792,labhardt,3
2793,tip,22
2794,cartmill,4
2795,burrowers,4
2796,dimension,47
2797,strengths,5
2798,ruff,4
2799,element,43
2800,confirm,16
2801,assertions,2
2802,sensu,7
2803,milestones,8
2804,civilization,1
2805,diamond,4
2806,contribute,19
2807,stewardship,3
2808,bruford,3
2809,bradley,3
2810,wild,15
2811,progenitor,32
2812,stocks,3
2813,lines,96
2814,today,26
2815,progenitors,1
2816,boar,4
2817,sus,1
2818,scrofa,1
2819,junglefowl,131
2820,gallus,1
2821,chickens,40
2822,contributions,27
2823,shimogiri,9
2824,hayashi,10
2825,yasue,9
2826,fumihito,26
2827,gongora,9
2828,storey,9
2829,thomson,9
2830,southeast,10
2831,breeds,18
2832,haplotype,18
2833,histocompatibility,14
2834,mhc,24
2835,fulton,22
2836,berres,7
2837,heritage,7
2838,interpretations,15
2839,vietnam,8
2840,ancestor,7
2841,jaap,8
2842,hollander,8
2843,peterson,38
2844,brisbin,32
2845,okimoto,4
2846,johnsson,17
2847,willis,53
2848,getty,17
2849,mekchay,17
2850,moiseyeva,17
2851,romanov,34
2852,sevastyanova,17
