,bigrams,freq
939,"('survival', 'patients')",30
940,"('survival', 'study')",21
941,"('patients', 'disease')",31
942,"('minimal', 'disease')",3
943,"('disease', 'study')",22
944,"('study', 'factors')",12
945,"('factors', 'may')",13
946,"('factors', 'related')",5
947,"('may', 'incidence')",4
948,"('related', 'also')",5
949,"('also', 'general')",6
950,"('time', 'work')",3
951,"('time', 'increase')",4
952,"('work', 'increase')",3
953,"('primary', 'reported')",9
954,"('findings', 'reported')",48
955,"('findings', 'literature')",16
956,"('findings', 'study')",57
957,"('reported', 'literature')",65
958,"('reported', 'study')",120
959,"('reported', 'support')",17
960,"('literature', 'study')",3
961,"('study', 'support')",42
962,"('study', 'study')",192
963,"('support', 'study')",5
964,"('study', 'general')",5
965,"('study', 'risk')",13
966,"('general', 'risk')",3
967,"('risk', 'factor')",33
968,"('risk', 'study')",23
969,"('factor', 'study')",12
970,"('factor', 'also')",6
971,"('study', 'also')",105
972,"('study', 'suggests')",33
973,"('study', 'simple')",3
974,"('study', 'vas')",3
975,"('also', 'suggests')",8
976,"('also', 'simple')",4
977,"('suggests', 'simple')",3
978,"('result', 'agreement')",11
979,"('result', 'studies')",33
980,"('result', 'reporting')",4
981,"('result', 'similar')",8
982,"('agreement', 'studies')",21
983,"('studies', 'reporting')",12
984,"('studies', 'similar')",20
985,"('studies', 'distributions')",4
986,"('studies', 'mih')",4
987,"('reporting', 'similar')",4
988,"('reporting', 'molars')",4
989,"('similar', 'distributions')",3
990,"('studies', 'maxillary')",4
991,"('maxillary', 'frequently')",4
992,"('affected', 'frequently')",4
993,"('affected', 'results')",4
994,"('affected', 'studies')",4
995,"('agreement', 'results')",62
996,"('results', 'studies')",156
997,"('results', 'affected')",5
998,"('studies', 'affected')",3
999,"('maxillary', 'incisors')",4
1000,"('incisors', 'present')",4
1001,"('frequently', 'study')",3
1002,"('present', 'result')",33
1003,"('present', 'agreement')",7
1004,"('present', 'studies')",52
1005,"('study', 'agreement')",13
1006,"('study', 'studies')",104
1007,"('study', 'reporting')",4
1008,"('study', 'hypertension')",3
1009,"('study', 'diabetes')",3
1010,"('study', 'presence')",10
1011,"('hypertension', 'diabetes')",3
1012,"('diabetes', 'found')",4
1013,"('presence', 'found')",9
1014,"('presence', 'result')",3
1015,"('found', 'result')",26
1016,"('found', 'similar')",40
1017,"('found', 'two')",30
1018,"('found', 'previous')",42
1019,"('result', 'two')",7
1020,"('result', 'previous')",82
1021,"('similar', 'two')",12
1022,"('similar', 'previous')",16
1023,"('similar', 'clinical')",4
1024,"('similar', 'studies')",40
1025,"('two', 'previous')",8
1026,"('two', 'results')",29
1027,"('previous', 'clinical')",8
1028,"('previous', 'studies')",592
1029,"('previous', 'results')",136
1030,"('previous', 'different')",10
1031,"('clinical', 'studies')",11
1032,"('clinical', 'results')",3
1033,"('clinical', 'different')",3
1034,"('clinical', 'reported')",11
1035,"('studies', 'results')",76
1036,"('studies', 'different')",24
1037,"('studies', 'reported')",91
1038,"('studies', 'study')",55
1039,"('results', 'different')",48
1040,"('results', 'reported')",187
1041,"('different', 'reported')",64
1042,"('different', 'children')",3
1043,"('reported', 'children')",14
1044,"('study', 'children')",23
1045,"('study', 'recorded')",4
1046,"('chronic', 'diseases')",3
1047,"('activation', 'reported')",7
1048,"('activation', 'increase')",6
1049,"('reported', 'related')",16
1050,"('reported', 'increase')",23
1051,"('increase', 'amount')",5
1052,"('observe', 'expression')",9
1053,"('observe', 'level')",4
1054,"('expression', 'level')",18
1055,"('expression', 'ligand')",4
1056,"('expression', 'upon')",3
1057,"('expression', 'induced')",7
1058,"('level', 'induced')",4
1059,"('level', 'cells')",25
1060,"('upon', 'cells')",3
1061,"('induced', 'cells')",22
1062,"('induced', 'result')",3
1063,"('cells', 'result')",12
1064,"('cells', 'appears')",6
1065,"('cells', 'finding')",8
1066,"('result', 'appears')",7
1067,"('result', 'inconsistent')",10
1068,"('result', 'finding')",10
1069,"('appears', 'inconsistent')",5
1070,"('inconsistent', 'finding')",4
1071,"('finding', 'inhibition')",4
1072,"('inhibition', 'function')",4
1073,"('inhibition', 'cells')",15
1074,"('function', 'cells')",7
1075,"('mouse', 'cells')",11
1076,"('myeloid', 'cells')",6
1077,"('cells', 'response')",8
1078,"('induction', 'may')",4
1079,"('response', 'result')",3
1080,"('response', 'different')",4
1081,"('response', 'cell')",7
1082,"('may', 'result')",40
1083,"('may', 'different')",68
1084,"('may', 'lines')",3
1085,"('result', 'different')",43
1086,"('result', 'cell')",5
1087,"('result', 'used')",8
1088,"('different', 'cell')",41
1089,"('different', 'lines')",12
1090,"('different', 'used')",53
1091,"('different', 'therefore')",9
1092,"('cell', 'lines')",132
1093,"('cell', 'therefore')",4
1094,"('lines', 'used')",19
1095,"('lines', 'therefore')",7
1096,"('lines', 'results')",5
1097,"('used', 'therefore')",6
1098,"('used', 'results')",18
1099,"('therefore', 'results')",18
1100,"('concluded', 'results')",5
1101,"('results', 'susceptibility')",3
1102,"('results', 'gene')",8
1103,"('susceptibility', 'results')",5
1104,"('gene', 'results')",14
1105,"('gene', 'therefore')",7
1106,"('attempt', 'results')",5
1107,"('results', 'therefore')",14
1108,"('results', 'conflict')",18
1109,"('results', 'results')",106
1110,"('conflict', 'results')",9
1111,"('results', 'main')",5
1112,"('results', 'question')",3
1113,"('phenotype', 'associated')",5
1114,"('phenotype', 'two')",3
1115,"('associated', 'gene')",3
1116,"('gene', 'two')",8
1117,"('two', 'history')",3
1118,"('neither', 'activity')",5
1119,"('enzyme', 'activity')",7
1120,"('activity', 'result')",14
1121,"('acetate', 'glucose')",3
1122,"('glucose', 'utilization')",3
1123,"('addition', 'culture')",3
1124,"('contrasts', 'sharply')",3
1125,"('contrasts', 'results')",24
1126,"('contrasts', 'obtained')",4
1127,"('results', 'bacteria')",3
1128,"('results', 'growth')",7
1129,"('growth', 'sole')",3
1130,"('growth', 'carbon')",3
1131,"('sole', 'source')",3
1132,"('carbon', 'source')",5
1133,"('source', 'large')",3
1134,"('large', 'proportion')",3
1135,"('large', 'observed')",17
1136,"('proportion', 'observed')",6
1137,"('observed', 'apparent')",6
1138,"('observed', 'activity')",11
1139,"('activity', 'amp')",5
1140,"('glucose', 'although')",8
1141,"('nonmalignant', 'diseases')",4
1142,"('example', 'graft')",3
1143,"('ric', 'associated')",4
1144,"('ric', 'incidence')",6
1145,"('associated', 'graft')",5
1146,"('associated', 'failure')",6
1147,"('associated', 'incidence')",11
1148,"('associated', 'gvhd')",3
1149,"('graft', 'failure')",7
1150,"('graft', 'incidence')",3
1151,"('incidence', 'gvhd')",17
1152,"('incidence', 'using')",3
1153,"('incidence', 'reported')",18
1154,"('gvhd', 'reported')",3
1155,"('reported', 'considerably')",3
1156,"('reported', 'higher')",74
1157,"('reported', 'observed')",30
1158,"('considerably', 'higher')",22
1159,"('considerably', 'observed')",9
1160,"('higher', 'observed')",35
1161,"('higher', 'series')",4
1162,"('observed', 'series')",12
1163,"('observed', 'obvious')",6
1164,"('obvious', 'apparent')",3
1165,"('explanation', 'apparent')",4
1166,"('conditioning', 'regimens')",8
1167,"('gvhd', 'prophylaxis')",6
1168,"('gvhd', 'may')",4
1169,"('regimens', 'may')",6
1170,"('may', 'well')",23
1171,"('may', 'factor')",12
1172,"('may', 'survival')",5
1173,"('may', 'second')",4
1174,"('factor', 'better')",7
1175,"('second', 'study')",3
1176,"('second', 'reported')",5
1177,"('transplant', 'study')",7
1178,"('better', 'reported')",13
1179,"('study', 'others')",20
1180,"('study', 'two')",52
1181,"('study', 'three')",19
1182,"('reported', 'others')",22
1183,"('reported', 'two')",32
1184,"('reported', 'three')",3
1185,"('others', 'patients')",9
1186,"('two', 'three')",12
1187,"('two', 'patients')",28
1188,"('three', 'patients')",10
1189,"('patients', 'achieved')",12
1190,"('patients', 'following')",11
1191,"('achieved', 'following')",3
1192,"('engraftment', 'following')",4
1193,"('following', 'observed')",5
1194,"('difference', 'observed')",9
1195,"('difference', 'patients')",19
1196,"('difference', 'either')",7
1197,"('observed', 'patients')",28
1198,"('observed', 'either')",12
1199,"('patients', 'receiving')",18
1200,"('patients', 'either')",6
1201,"('patients', 'ric')",4
1202,"('receiving', 'ric')",3
1203,"('receiving', 'second')",3
1204,"('myeloablative', 'ric')",4
1205,"('regard', 'results')",4
1206,"('results', 'provide')",18
1207,"('provide', 'interesting')",4
1208,"('provide', 'contrast')",5
1209,"('interesting', 'contrast')",7
1210,"('interesting', 'reported')",7
1211,"('contrast', 'authors')",9
1212,"('contrast', 'studied')",6
1213,"('reported', 'authors')",29
1214,"('reported', 'studied')",3
1215,"('reported', 'population')",15
1216,"('authors', 'studied')",4
1217,"('studied', 'population')",6
1218,"('thus', 'model')",8
1219,"('included', 'model')",3
1220,"('model', 'parameters')",18
1221,"('parameters', 'example')",6
1222,"('estrogen', 'reported')",4
1223,"('reported', 'studies')",134
1224,"('reported', 'associated')",5
1225,"('studies', 'associated')",26
1226,"('particle', 'size')",7
1227,"('size', 'although')",6
1228,"('size', 'significant')",7
1229,"('although', 'detect')",5
1230,"('although', 'effects')",7
1231,"('detect', 'significant')",7
1232,"('detect', 'effects')",7
1233,"('significant', 'effects')",12
1234,"('significant', 'study')",24
1235,"('effects', 'study')",14
1236,"('effects', 'lack')",5
1237,"('study', 'lack')",12
1238,"('study', 'association')",41
1239,"('lack', 'association')",18
1240,"('association', 'hormones')",3
1241,"('may', 'characteristics')",9
1242,"('may', 'likely')",10
1243,"('likely', 'due')",51
1244,"('likely', 'relatively')",5
1245,"('likely', 'small')",10
1246,"('likely', 'numbers')",7
1247,"('due', 'relatively')",9
1248,"('due', 'small')",21
1249,"('due', 'numbers')",7
1250,"('relatively', 'numbers')",3
1251,"('small', 'numbers')",11
1252,"('numbers', 'study')",7
1253,"('individuals', 'various')",3
1254,"('individuals', 'study')",9
1255,"('various', 'study')",6
1256,"('study', 'designed')",4
1257,"('study', 'evaluate')",3
1258,"('study', 'effects')",27
1259,"('effects', 'levels')",3
1260,"('variability', 'levels')",7
1261,"('variability', 'expression')",3
1262,"('levels', 'expression')",35
1263,"('levels', 'appear')",4
1264,"('levels', 'due')",6
1265,"('fas', 'expression')",7
1266,"('expression', 'appear')",4
1267,"('expression', 'due')",13
1268,"('expression', 'mutation')",5
1269,"('appear', 'due')",4
1270,"('appear', 'death')",6
1271,"('due', 'mutation')",7
1272,"('due', 'death')",3
1273,"('mutation', 'previous')",6
1274,"('death', 'fas')",4
1275,"('death', 'previous')",4
1276,"('death', 'reports')",4
1277,"('domain', 'fas')",3
1278,"('domain', 'previous')",3
1279,"('fas', 'previous')",3
1280,"('previous', 'indicated')",23
1281,"('previous', 'cytokines')",3
1282,"('previous', 'including')",14
1283,"('reports', 'indicated')",11
1284,"('reports', 'including')",9
1285,"('indicated', 'including')",3
1286,"('indicated', 'expression')",3
1287,"('cytokines', 'expression')",3
1288,"('including', 'expression')",8
1289,"('including', 'fas')",3
1290,"('expression', 'fas')",8
1291,"('expression', 'epithelial')",7
1292,"('expression', 'cell')",34
1293,"('expression', 'lines')",10
1294,"('epithelial', 'cell')",16
1295,"('epithelial', 'lines')",7
1296,"('lines', 'studies')",11
1297,"('studies', 'demonstrated')",34
1298,"('studies', 'elevation')",3
1299,"('demonstrated', 'expression')",15
1300,"('modest', 'expression')",3
1301,"('elevation', 'fas')",3
1302,"('elevation', 'expression')",3
1303,"('elevation', 'achieved')",4
1304,"('elevation', 'cells')",3
1305,"('fas', 'cells')",4
1306,"('expression', 'achieved')",4
1307,"('expression', 'following')",8
1308,"('expression', 'treatment')",7
1309,"('achieved', 'cells')",6
1310,"('cells', 'treatment')",19
1311,"('cells', 'cells')",98
1312,"('following', 'treatment')",17
1313,"('following', 'cells')",3
1314,"('following', 'significant')",4
1315,"('treatment', 'cells')",27
1316,"('treatment', 'significant')",12
1317,"('treatment', 'achieved')",4
1318,"('cells', 'achieved')",3
1319,"('significant', 'variability')",4
1320,"('significant', 'levels')",10
1321,"('elevation', 'levels')",4
1322,"('obese', 'individuals')",13
1323,"('previously', 'rate')",5
1324,"('demonstrated', 'body')",4
1325,"('decrease', 'rate')",7
1326,"('decrease', 'weight')",5
1327,"('metabolic', 'rate')",15
1328,"('metabolic', 'weight')",4
1329,"('rate', 'weight')",9
1330,"('rate', 'loss')",7
1331,"('rate', 'greater')",4
1332,"('body', 'weight')",42
1333,"('body', 'loss')",3
1334,"('body', 'could')",6
1335,"('weight', 'loss')",47
1336,"('weight', 'could')",5
1337,"('loss', 'could')",3
1338,"('greater', 'could')",5
1339,"('greater', 'weight')",5
1340,"('predicted', 'equation')",4
1341,"('body', 'however')",5
1342,"('equation', 'results')",3
1343,"('however', 'agree')",12
1344,"('however', 'data')",91
1345,"('results', 'agree')",28
1346,"('results', 'data')",48
1347,"('agree', 'data')",5
1348,"('data', 'collected')",8
1349,"('data', 'women')",3
1350,"('data', 'fact')",13
1351,"('women', 'fact')",4
1352,"('obese', 'lean')",8
1353,"('obese', 'similar')",4
1354,"('lean', 'women')",3
1355,"('women', 'shown')",5
1356,"('shown', 'similar')",4
1357,"('shown', 'differences')",8
1358,"('similar', 'differences')",9
1359,"('differences', 'body')",7
1360,"('differences', 'mass')",4
1361,"('differences', 'however')",15
1362,"('lean', 'body')",6
1363,"('lean', 'mass')",6
1364,"('lean', 'however')",3
1365,"('body', 'mass')",36
1366,"('mass', 'however')",16
1367,"('mass', 'correlation')",3
1368,"('however', 'clear')",25
1369,"('however', 'correlation')",31
1370,"('however', 'genotype')",3
1371,"('clear', 'correlation')",23
1372,"('clear', 'genotype')",4
1373,"('clear', 'could')",3
1374,"('correlation', 'genotype')",4
1375,"('correlation', 'could')",5
1376,"('correlation', 'confirmed')",6
1377,"('genotype', 'study')",6
1378,"('phenotype', 'could')",3
1379,"('phenotype', 'confirmed')",4
1380,"('phenotype', 'study')",5
1381,"('could', 'confirmed')",8
1382,"('could', 'study')",18
1383,"('could', 'performed')",4
1384,"('confirmed', 'study')",19
1385,"('study', 'performed')",20
1386,"('study', 'able')",14
1387,"('performed', 'study')",10
1388,"('performed', 'able')",3
1389,"('study', 'confirm')",21
1390,"('study', 'clear')",7
1391,"('study', 'genotype')",4
1392,"('able', 'confirm')",5
1393,"('confirm', 'clear')",6
1394,"('confirm', 'correlation')",4
1395,"('confirm', 'found')",4
1396,"('clear', 'found')",11
1397,"('genotype', 'found')",4
1398,"('correlation', 'found')",25
1399,"('correlation', 'patient')",7
1400,"('found', 'mutation')",8
1401,"('found', 'patient')",14
1402,"('found', 'severe')",5
1403,"('mutation', 'patient')",4
1404,"('mutation', 'severe')",3
1405,"('mutation', 'case')",3
1406,"('patient', 'phenotype')",5
1407,"('patient', 'case')",5
1408,"('severe', 'phenotype')",5
1409,"('severe', 'also')",3
1410,"('phenotype', 'case')",4
1411,"('phenotype', 'also')",4
1412,"('phenotype', 'patient')",6
1413,"('case', 'also')",7
1414,"('case', 'patient')",6
1415,"('also', 'patient')",20
1416,"('also', 'phenotype')",3
1417,"('also', 'case')",15
1418,"('patient', 'two')",3
1419,"('phenotype', 'demonstrated')",3
1420,"('case', 'two')",11
